STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20241110;   10;   3.9;   1.4;    9;   0.0;   0;    0.000;   0;   8.0;   7.6;  996.20;    4.0;   94.00;    4.6;    3.3;    3.6;eor
       5705;20241111;   10;   6.0;   1.5;    9;   6.1;   6;    0.000;   0;   7.8;   8.1;  995.90;    4.6;   95.00;    5.6;    3.1;    3.4;eor
       5705;20241112;   10;   9.9;   2.9;    9;   0.0;   0;    0.100;   0;   7.9;   8.1;  996.30;    5.9;   87.00;    8.0;    4.1;    4.0;eor
       5705;20241113;   10;   4.2;   1.6;    9;   1.7;   6;    0.000;   0;   7.9;   7.2;  997.80;    4.0;   88.00;    5.8;    3.0;    3.0;eor
       5705;20241114;   10;   5.6;   2.1;    9;   1.0;   6;    0.000;   0;   7.9;   8.3;  994.90;    5.1;   94.00;    6.6;    3.6;    2.2;eor
       5705;20241115;   10;   3.3;   1.1;    9;   0.0;   0;    0.000;   0;   7.9;   8.7;  994.60;    6.7;   89.00;    8.2;    5.5;    4.4;eor
       5705;20241116;   10;   6.9;   2.5;    9;   0.0;   0;    0.100;   0;   7.9;   6.8;  988.30;    4.7;   80.00;    6.5;    1.8;    1.3;eor
       5705;20241117;   10;  13.5;   6.0;    9;   5.2;   6;    0.000;   0;   7.6;   7.0;  981.50;    4.3;   84.00;    5.2;    3.4;    2.4;eor
       5705;20241118;   10;  17.3;   4.2;    9;  10.1;   6;    0.000;   0;   7.2;   7.8;  979.30;    4.8;   91.00;    6.2;    3.8;    3.0;eor
       5705;20241119;   10;  22.4;   8.6;    9;  13.7;   6;    0.000;   0;   7.7;   9.2;  966.50;    7.9;   87.00;   11.1;    3.2;    2.8;eor
       5705;20241120;   10;  16.4;   6.1;    9;   0.7;   8;    0.700;   0;   7.0;   5.5;  969.50;    2.3;   76.00;    4.5;   -0.3;   -2.0;eor
       5705;20241121;   10;  11.4;   3.7;    9;   0.1;   8;    0.600;   0;   7.5;   5.1;  967.80;    0.3;   82.00;    2.3;   -1.9;   -3.5;eor
       5705;20241122;   10;  16.2;   5.9;    9;   0.4;   8;    2.300;   0;   6.3;   4.9;  973.30;    0.0;   80.00;    3.0;   -2.4;   -4.2;eor
       5705;20241123;   10;  10.6;   4.8;    9;   0.4;   6;    1.800;   0;   7.2;   5.6;  988.20;    2.8;   75.00;    4.7;    1.3;   -0.3;eor
       5705;20241124;   10;   6.7;   2.6;    9;   0.0;   0;    5.200;   0;   7.3;   8.2;  985.30;    9.3;   69.00;   15.6;    3.6;    2.4;eor
       5705;20241125;   10;  12.3;   2.2;    9;   2.1;   6;    0.600;   0;   7.9;   8.7;  980.70;    8.9;   76.00;   13.4;    4.2;    2.0;eor
       5705;20241126;   10;  10.2;   3.2;    9;   0.4;   6;    1.600;   0;   6.4;   9.5;  987.80;    8.6;   85.00;   11.7;    4.6;    2.6;eor
       5705;20241127;   10;  16.3;   4.1;    9;   0.2;   6;    2.800;   0;   6.9;   8.5;  987.90;    7.3;   84.00;   11.9;    2.3;    1.0;eor
       5705;20241128;   10;  14.2;   5.8;    9;   0.0;   6;    2.800;   0;   6.5;   7.2;  990.40;    6.9;   72.00;   10.6;    4.2;    2.4;eor
       5705;20241129;   10;   6.3;   2.0;    9;   0.0;   0;    3.700;   0;   5.0;   6.3; 1000.20;    3.5;   80.00;    7.1;   -1.0;   -4.0;eor
       5705;20241130;   10;   6.4;   2.0;    9;   0.0;   0;    8.100;   0;   3.4;   5.3;  999.00;    0.8;   83.00;    5.7;   -2.8;   -5.5;eor
       5705;20241201;   10;   7.0;   2.3;    9;   0.0;   6;    0.000;   0;   5.3;   4.9;  993.90;   -1.8;   92.00;   -0.4;   -5.3;   -7.0;eor
       5705;20241202;   10;   6.2;   1.9;    9;   3.4;   6;    0.000;   0;   7.8;   6.2;  986.90;    1.3;   92.00;    3.5;   -1.6;   -2.1;eor
       5705;20241203;   10;   9.7;   2.7;    9;   0.4;   6;    0.100;   0;   6.5;   7.5;  986.30;    4.3;   90.00;    6.7;    1.7;   -1.5;eor
       5705;20241204;   10;   5.6;   1.6;    9;   0.0;   0;    0.500;   0;   6.3;   6.0;  993.30;    1.3;   89.00;    3.6;   -1.4;   -3.8;eor
       5705;20241205;   10;   9.2;   3.2;    9;   6.1;   6;    4.000;   0;   7.3;   5.9;  990.40;    1.7;   86.00;    4.6;   -0.4;   -1.4;eor
       5705;20241206;   10;  21.4;   8.7;    9;   0.8;   6;    0.200;   0;   7.4;   7.5;  977.80;    6.5;   78.00;    8.3;    4.0;    3.5;eor
       5705;20241207;   10;  10.5;   4.4;    9;   8.6;   6;    0.000;   0;   7.5;   7.2;  974.50;    4.2;   88.00;    6.6;    1.7;    0.5;eor
       5705;20241208;   10;   8.6;   2.1;    9;   0.0;   6;    3.300;   0;   6.3;   7.1;  975.80;    3.9;   87.00;    5.3;    0.5;   -2.0;eor
       5705;20241209;   10;  11.9;   3.5;    9;   0.6;   6;    0.100;   0;   7.9;   6.3;  987.30;    3.1;   82.00;    4.7;    2.1;    1.6;eor
       5705;20241210;   10;  10.3;   3.6;    9;   1.1;   6;    0.000;   0;   7.5;   6.5;  993.20;    2.4;   89.00;    3.0;    1.8;    1.6;eor
       5705;20241211;   10;   8.3;   2.4;    9;   0.0;   0;    0.000;   0;   7.9;   5.6;  996.70;    1.3;   84.00;    1.8;    0.9;    0.2;eor
       5705;20241212;   10;   5.4;   1.8;    9;   0.0;   0;    0.000;   0;   8.0;   5.2;  998.30;    0.5;   83.00;    1.4;   -0.6;   -0.5;eor
       5705;20241213;   10;   8.2;   3.6;    9;   0.0;   0;    0.000;   0;   8.0;   5.2;  995.90;    0.1;   84.00;    0.7;   -0.9;   -0.9;eor
       5705;20241214;   10;  12.1;   3.5;    9;   0.0;   8;    1.200;   0;   7.9;   5.3;  988.90;    0.6;   83.00;    2.5;   -0.9;   -1.1;eor
       5705;20241215;   10;  13.6;   5.7;    9;   0.0;   6;    0.400;   0;   7.8;   6.5;  995.50;    3.1;   85.00;    5.1;    1.2;    0.4;eor
       5705;20241216;   10;  10.9;   4.5;    9;   0.5;   6;    0.000;   0;   7.8;   8.5;  999.90;    6.5;   88.00;    7.8;    4.6;    4.3;eor
       5705;20241217;   10;   8.8;-999;    9;   0.0;   4;    0.000;   0;  -999;  -999;    -999;    6.2;-999;    7.4;    4.8;    4.1;eor
       5705;20241218;   10;  11.7;   3.9;    9;   0.0;   6;    2.000;   0;   7.8;   7.8;  987.70;    7.7;   76.00;   11.4;    2.9;    1.3;eor
       5705;20241219;   10;  15.5;   6.5;    9;   4.5;   6;    0.500;   0;   7.6;   9.5;  973.30;    8.6;   83.00;   11.4;    3.5;    2.4;eor
       5705;20241220;   10;  11.9;   5.3;    9;   0.0;   6;    2.800;   0;   6.1;   6.1;  987.10;    3.1;   79.00;    5.9;   -0.1;   -1.7;eor
       5705;20241221;   10;  17.2;   7.1;    9;   2.5;   6;    0.100;   0;   7.5;   6.6;  985.60;    4.0;   80.00;    6.0;    0.6;   -0.7;eor
       5705;20241222;   10;  17.8;   7.4;    9;   0.5;   6;    0.600;   0;   6.6;   6.9;  971.10;    4.4;   82.00;    7.3;   -0.3;   -2.0;eor
       5705;20241223;   10;   8.4;   3.4;    9;   0.1;   6;    0.800;   0;   6.0;   6.0;  980.50;    2.1;   84.00;    4.3;   -0.4;   -1.9;eor
       5705;20241224;   10;   7.2;   2.5;    9;   0.0;   0;    2.000;   0;   5.0;   6.1;  995.20;    2.3;   84.00;    4.5;    0.6;   -1.6;eor
       5705;20241225;   10;   5.2;   1.7;    9;   0.0;   0;    2.700;   0;   4.8;   5.9; 1003.30;    1.6;   86.00;    5.9;   -0.6;   -2.8;eor
       5705;20241226;   10;   5.6;   1.4;    9;   0.0;   0;    6.300;   0;   1.6;   5.4; 1004.60;    0.0;   89.00;    4.9;   -2.8;   -4.7;eor
       5705;20241227;   10;   3.9;   0.9;    9;   0.0;   0;    7.400;   0;   4.8;   4.9; 1001.70;   -1.0;   87.00;    4.1;   -4.7;   -6.3;eor
       5705;20241228;   10;   4.2;   1.4;    9;   0.0;   0;    0.000;   0;   6.2;   4.8;  998.80;   -2.4;   94.00;   -1.2;   -5.0;   -6.1;eor
       5705;20241229;   10;   5.4;   1.8;    9;   0.0;   6;    0.000;   0;   8.0;   5.1;  998.10;   -1.7;   94.00;   -1.0;   -2.4;   -2.1;eor
       5705;20241230;   10;   5.9;   2.6;    9;   0.0;   8;    0.000;   0;   8.0;   5.1;  999.40;   -1.7;   94.00;   -1.1;   -2.4;   -2.1;eor
       5705;20241231;   10;   5.5;   2.3;    9;   0.0;   8;    0.100;   0;   7.2;   4.7;  997.00;   -2.7;   94.00;   -2.0;   -3.7;   -5.6;eor
       5705;20250101;   10;  15.8;   5.5;    9;   0.5;   6;    5.000;   0;   7.4;   5.1;  988.40;    2.5;   72.00;    9.4;   -3.2;   -5.1;eor
       5705;20250102;   10;  21.2;   4.2;    9;  17.3;   8;    0.000;   0;   7.5;   6.1;  980.90;    3.2;   81.00;    9.5;   -0.1;   -1.7;eor
       5705;20250103;   10;  13.4;   5.7;    9;   0.1;   8;    2.100;   0;   6.9;   5.1;  986.90;    0.5;   80.00;    2.0;   -0.7;   -1.1;eor
       5705;20250104;   10;   6.9;   2.7;    9;   2.0;   7;    0.100;   0;   7.9;   4.7;  987.50;   -1.1;   84.00;    0.2;   -2.7;   -4.1;eor
       5705;20250105;   10;   9.9;   3.1;    9;  10.3;   8;    0.000;   1;   7.6;   6.8;  971.60;    2.1;   93.00;    8.1;   -2.1;   -2.3;eor
       5705;20250106;   10;  18.9;   5.9;    9;   0.1;   6;    2.800;   0;   7.5;   8.1;  964.60;    9.1;   71.00;   14.8;    5.6;    4.0;eor
       5705;20250107;   10;  30.0;   7.5;    9;   1.2;   8;    2.800;   0;   5.6;   5.9;  971.70;    5.0;   68.00;    7.2;    1.5;    0.0;eor
       5705;20250108;   10;  11.1;   4.5;    9;   4.0;   8;    0.000;   0;   7.5;   6.2;  973.10;    2.0;   88.00;    4.0;   -0.1;   -0.1;eor
       5705;20250109;   10;  24.9;   5.9;    9;   4.4;   8;    1.200;   0;   7.3;   8.1;  969.30;    6.0;   84.00;   10.6;    1.0;   -0.3;eor
       5705;20250110;   10;  11.9;   4.4;    9;   0.0;   7;    0.900;   0;   5.8;   5.0;  985.70;    1.1;   75.00;    3.3;   -1.1;   -3.8;eor
       5705;20250111;   10;   8.1;   2.9;    9;   0.0;   7;    5.600;   0;   5.4;   4.7;  991.80;    0.3;   75.00;    3.3;   -2.1;   -4.1;eor
       5705;20250112;   10;   8.2;   2.6;    9;   0.0;   0;    8.200;   0;   1.2;   4.2; 1002.60;   -0.2;   70.00;    3.0;   -4.2;   -7.2;eor
       5705;20250113;   10;   6.4;   1.8;    9;   0.0;   0;    3.000;   0;   4.4;   3.8; 1008.30;   -3.3;   80.00;    0.5;   -6.9;   -9.2;eor
       5705;20250114;   10;   4.1;   1.2;    9;   0.2;   6;    6.000;   0;   4.9;   4.0; 1002.90;   -2.3;   78.00;    1.6;   -6.5;   -9.2;eor
       5705;20250115;   10;   5.7;   1.6;    9;   0.0;   6;    0.000;   0;   7.9;   6.1;  999.60;    1.6;   89.00;    2.8;   -0.4;   -0.7;eor
       5705;20250116;   10;   6.9;   2.8;    9;   0.0;   0;    6.100;   0;   3.6;   6.0; 1004.00;    2.6;   82.00;    7.4;   -1.5;   -4.4;eor
       5705;20250117;   10;   5.3;   2.5;    9;   0.0;   0;    0.000;   0;   7.7;   5.5; 1004.60;   -0.6;   93.00;    0.2;   -1.7;   -3.9;eor
       5705;20250118;   10;   6.2;   2.3;    9;   0.0;   0;    5.800;   0;   3.5;   5.2;  998.70;    0.4;   84.00;    4.6;   -2.3;   -5.2;eor
       5705;20250119;   10;   5.4;   1.3;    9;   0.0;   0;    8.300;   0;   0.0;   5.0;  990.10;    0.6;   80.00;    6.7;   -4.2;   -6.4;eor
       5705;20250120;   10;   4.6;   1.7;    9;   0.0;   0;    6.900;   0;   6.3;   4.9;  987.40;   -1.1;   87.00;    3.7;   -3.9;   -5.1;eor
       5705;20250121;   10;   4.7;   0.9;    9;   0.0;   8;    0.000;   0;   8.0;   4.4;  986.10;   -3.5;   94.00;   -2.0;   -5.2;   -7.0;eor
       5705;20250122;   10;   5.6;   1.7;    9;   0.6;   6;    3.700;   0;   7.8;   4.9;  978.60;   -1.2;   86.00;    2.6;   -5.9;   -7.3;eor
       5705;20250123;   10;  15.3;   4.7;    9;   2.3;   6;    1.200;   0;   7.6;   6.4;  975.80;    3.7;   80.00;    6.4;    1.7;    0.2;eor
       5705;20250124;   10;  11.3;   4.5;    9;   0.0;   6;    0.100;   0;   7.9;   7.0;  979.30;    6.4;   73.00;    9.8;    3.1;    1.9;eor
       5705;20250125;   10;  12.6;   3.5;    9;   0.1;   6;    1.600;   0;   7.9;   7.6;  976.40;   10.2;   61.00;   17.2;    6.3;    4.3;eor
       5705;20250126;   10;  16.7;   5.2;    9;   2.8;   6;    0.800;   0;   7.4;   7.1;  976.40;    6.3;   73.00;   11.0;    1.7;   -0.9;eor
       5705;20250127;   10;  15.3;   6.8;    9;   0.8;   6;    0.500;   0;   7.8;   8.6;  968.20;    8.6;   76.00;   12.3;    4.6;    3.8;eor
       5705;20250128;   10;  10.2;   3.7;    9;   1.0;   6;    0.200;   0;   7.4;   7.6;  967.50;    5.9;   82.00;    8.3;    3.9;    2.3;eor
       5705;20250129;   10;  14.5;   5.1;    9;   5.2;   6;    0.800;   0;   7.2;   7.5;  975.20;    5.9;   81.00;    8.4;    2.3;   -0.8;eor
       5705;20250130;   10;   9.8;   2.3;    9;   0.6;   6;    1.400;   0;   7.9;   7.1;  983.40;    5.0;   82.00;   10.5;    0.5;   -1.6;eor
       5705;20250131;   10;   7.3;   2.2;    9;   0.0;   0;    5.800;   0;   5.6;   5.6;  995.60;    2.8;   75.00;    6.6;   -2.0;   -4.5;eor
       5705;20250201;   10;   7.4;   2.6;    9;   0.0;   0;    9.000;   0;   0.5;   4.7;  997.80;    0.1;   78.00;    5.6;   -3.9;   -7.2;eor
       5705;20250202;   10;   4.7;   1.4;    9;   0.0;   0;    9.100;   0;   1.2;   4.5;  993.40;   -0.8;   80.00;    4.6;   -4.7;   -8.4;eor
       5705;20250203;   10;   5.6;   1.5;    9;   0.0;   0;    0.000;   0;   6.2;   4.6;  996.10;   -2.4;   89.00;   -0.8;   -6.0;   -8.8;eor
       5705;20250204;   10;   5.4;   2.0;    9;   0.0;   0;    0.000;   0;   7.1;   4.4;  998.40;   -2.5;   86.00;   -1.4;   -3.9;   -6.8;eor
       5705;20250205;   10;   4.4;   1.1;    9;   0.0;   8;    0.000;   0;   8.0;   5.1; 1005.20;   -1.6;   93.00;    0.2;   -4.1;   -3.7;eor
       5705;20250206;   10;  10.4;   3.9;    9;   0.0;   8;    0.000;   0;   8.0;   5.6; 1005.40;    1.4;   83.00;    3.2;   -0.1;   -0.4;eor
       5705;20250207;   10;  12.0;   6.3;    9;   0.0;   0;    0.200;   0;   7.5;   5.2;  994.80;    2.3;   72.00;    4.4;   -0.8;   -4.3;eor
       5705;20250208;   10;   8.2;   2.9;    9;   0.0;   0;    9.000;   0;   3.0;   5.0;  991.90;    1.6;   73.00;    7.4;   -2.4;   -6.0;eor
       5705;20250209;   10;   2.9;   0.9;    9;   0.0;   0;    0.000;   0;   6.5;   4.9;  994.80;   -0.4;   84.00;    2.6;   -3.5;   -6.1;eor
       5705;20250210;   10;  10.1;   3.3;    9;   4.8;   6;    3.700;   0;   7.1;   5.5;  992.50;    2.1;   79.00;    7.0;   -1.9;   -3.8;eor
       5705;20250211;   10;  10.3;   4.3;    9;   0.2;   6;    1.000;   0;   7.8;   6.5;  989.30;    3.1;   85.00;    5.7;    1.9;    1.5;eor
       5705;20250212;   10;   6.8;   2.1;    9;   7.3;   6;    0.000;   0;   7.8;   7.3;  985.00;    3.4;   94.00;    5.1;    2.3;    2.1;eor
       5705;20250213;   10;   7.2;   2.1;    9;   0.9;   8;    1.200;   0;   7.5;   6.2;  984.80;    2.0;   88.00;    4.4;   -1.0;   -1.6;eor
       5705;20250214;   10;   6.5;   2.5;    9;   0.0;   8;    0.000;   0;   7.6;   4.5;  991.90;   -0.4;   75.00;    1.0;   -2.0;   -3.7;eor
       5705;20250215;   10;   5.7;   2.6;    9;   0.0;   7;    0.000;   0;   8.0;   4.1;  991.20;   -1.0;   71.00;    0.3;   -2.1;   -3.2;eor
       5705;20250216;   10;   8.8;   4.3;    9;   0.0;   8;    2.700;   0;   7.1;   3.9;  988.10;   -0.9;   69.00;    3.0;   -3.4;   -5.8;eor
       5705;20250217;   10;   8.9;   3.1;    9;   0.0;   0;    9.500;   0;   0.5;   3.4;  990.90;   -2.5;   68.00;    2.5;   -6.5;   -9.9;eor
       5705;20250218;   10;  10.0;   3.8;    9;   0.0;   0;    9.700;   0;   0.5;   3.1;  993.80;   -2.7;   64.00;    2.5;   -8.1;  -11.4;eor
       5705;20250219;   10;  11.2;   4.5;    9;   0.0;   0;    9.000;   0;   2.6;   2.8;  994.10;   -1.5;   53.00;    4.4;   -6.9;   -9.9;eor
       5705;20250220;   10;   6.3;   2.4;    9;   0.0;   6;    0.000;   0;   7.9;   4.2;  994.20;    1.1;   62.00;    3.7;   -1.9;   -3.8;eor
       5705;20250221;   10;   6.1;   1.9;    9;   0.0;   0;    5.200;   0;   6.3;   7.5;  992.00;    6.3;   77.00;   13.6;    1.2;    0.8;eor
       5705;20250222;   10;   6.4;   2.6;    9;   0.0;   6;    4.200;   0;   8.0;   7.1;  989.00;    6.5;   73.00;   10.1;    2.6;    1.4;eor
       5705;20250223;   10;   6.7;   2.0;    9;   0.0;   0;    7.000;   0;   5.0;   8.6;  996.10;    9.5;   73.00;   14.7;    3.2;    1.4;eor
       5705;20250224;   10;   6.6;   2.4;    9;   1.4;   6;    1.000;   0;   7.7;   8.0;  991.60;    6.5;   83.00;   11.4;    1.2;   -0.7;eor
       5705;20250225;   10;  10.0;   2.5;    9;   5.0;   6;    1.200;   0;   7.5;   9.9;  982.90;    8.5;   89.00;   11.9;    4.8;    3.7;eor
       5705;20250226;   10;  13.2;   3.7;    9;   1.0;   6;    0.000;   0;   6.7;   7.8;  983.90;    5.2;   87.00;    7.4;    1.8;    0.0;eor
       5705;20250227;   10;  10.4;   2.5;    9;   3.9;   8;    0.900;   0;   5.9;   6.7;  985.80;    3.0;   88.00;    6.9;    0.9;   -0.7;eor
       5705;20250228;   10;   7.4;   2.1;    9;   1.8;   6;    0.800;   0;   6.4;   6.7;  990.10;    3.0;   88.00;    5.8;    0.1;   -1.9;eor
       5705;20250301;   10;   7.7;   2.2;    9;   0.0;   0;    0.500;   0;   6.5;   6.0;  997.70;    1.9;   86.00;    6.1;   -2.4;   -3.2;eor
       5705;20250302;   10;   6.7;   2.1;    9;   0.0;   0;   10.000;   0;   1.7;   5.4; 1000.40;    2.5;   75.00;    8.6;   -2.2;   -5.2;eor
       5705;20250303;   10;   5.3;   1.5;    9;   0.0;   0;   10.700;   0;   2.3;   5.0;  997.00;    3.3;   68.00;   11.3;   -3.2;   -6.2;eor
       5705;20250304;   10;   4.2;   1.2;    9;   0.0;   0;    9.600;   0;   5.5;   5.0;  994.50;    4.0;   64.00;   12.1;   -1.6;   -4.1;eor
       5705;20250305;   10;   5.6;   1.3;    9;   0.0;   0;   10.800;   0;   0.0;   5.5;  993.30;    5.4;   64.00;   15.0;   -3.0;   -6.0;eor
       5705;20250306;   10;   5.4;   1.1;    9;   0.0;   0;   10.800;   0;   2.0;   5.9;  989.80;    7.0;   63.00;   16.8;   -1.3;   -4.5;eor
       5705;20250307;   10;   5.2;   1.3;    9;   0.0;   0;   10.800;   0;   2.4;   6.0;  987.00;    7.8;   61.00;   17.9;   -0.4;   -3.4;eor
       5705;20250308;   10;   6.4;   1.8;    9;   0.0;   0;   10.600;   0;   2.3;   6.4;  981.80;    8.6;   59.00;   17.4;    0.5;   -2.2;eor
       5705;20250309;   10;   4.9;   1.4;    9;   0.0;   0;   10.900;   0;   4.0;   6.3;  974.20;    8.8;   59.00;   17.9;    0.5;   -3.1;eor
       5705;20250310;   10;  11.5;   3.0;    9;   0.0;   0;    6.500;   0;   7.1;   7.2;  969.70;    8.5;   66.00;   17.0;    0.6;   -1.9;eor
       5705;20250311;   10;   6.3;   2.0;    9;   2.9;   6;-999;   0;   7.2;   9.3;  969.90;    9.0;   81.00;   13.3;    5.3;    4.0;eor
       5705;20250312;   10;   5.8;   1.5;    9;  12.0;   6;-999;   0;   7.8;   8.1;  967.20;    5.4;   90.00;    6.8;    3.6;    2.5;eor
       5705;20250313;   10;   5.8;   2.1;    9;   1.6;   6;-999;   0;   7.7;   6.7;  966.20;    3.9;   83.00;    6.7;    1.3;    0.2;eor
       5705;20250314;   10;   7.7;   2.1;    9;   0.1;   6;-999;   0;   7.6;   6.6;  973.90;    3.5;   84.00;    5.4;    1.0;   -0.7;eor
       5705;20250315;   10;  12.9;   4.9;    9;   0.0;   0;-999;   0;   7.0;   5.9;  981.40;    4.5;   70.00;    8.2;    0.6;   -0.5;eor
       5705;20250316;   10;  10.9;   3.9;    9;   0.0;   0;-999;   0;   0.8;   4.8;  985.60;    4.7;   59.00;   10.5;    0.2;   -2.8;eor
       5705;20250317;   10;  12.7;   4.4;    9;   0.0;   0;-999;   0;   2.3;   4.1;  993.80;    2.5;   58.00;    8.1;   -1.6;   -4.6;eor
       5705;20250318;   10;  12.9;   4.1;    9;   0.0;   0;-999;   0;   0.0;   3.1;  996.60;    3.3;   42.00;    9.7;   -3.6;   -7.7;eor
       5705;20250319;   10;   5.1;   1.5;    9;   0.0;   0;-999;   0;   0.0;   4.6;  994.70;    5.5;   51.00;   14.1;   -3.5;   -6.8;eor
       5705;20250320;   10;   8.1;   1.7;    9;   0.0;   0;-999;   0;   2.5;   6.1;  991.90;    8.4;   58.00;   18.6;   -1.3;   -4.2;eor
       5705;20250321;   10;  10.3;   3.5;    9;   0.0;   0;   10.500;   0;   5.7;   7.2;  985.00;   12.0;   54.00;   20.7;    2.6;   -0.7;eor
       5705;20250322;   10;   8.7;   3.6;    9;   0.0;   6;    7.400;   0;   6.0;   7.3;  975.10;   12.2;   52.00;   17.4;    8.0;    5.8;eor
       5705;20250323;   10;   9.4;   2.5;    9;  13.3;   6;    7.400;   0;   7.4;   9.2;  973.20;   11.1;   70.00;   16.6;    7.1;    4.8;eor
       5705;20250324;   10;  11.2;   1.7;    9;  14.1;   6;    1.500;   0;   7.6;  11.0;  981.20;   10.2;   88.00;   15.7;    8.2;    7.4;eor
       5705;20250325;   10;   8.2;   2.3;    9;   0.0;   4;    7.100;   0;   5.8;   9.3;  986.40;   10.4;   76.00;   16.6;    4.9;    4.5;eor
       5705;20250326;   10;   7.0;   2.0;    9;   0.0;   6;    0.000;   0;   7.3;   8.2;  988.50;    8.6;   73.00;    9.8;    6.3;    4.4;eor
       5705;20250327;   10;   7.4;   2.5;    9;   0.0;   0;    9.700;   0;   3.0;   7.4;  988.40;    8.8;   67.00;   14.3;    3.7;    1.4;eor
       5705;20250328;   10;   4.8;   1.2;    9;   0.0;   0;   11.400;   0;   2.8;   6.9;  980.60;    8.9;   64.00;   15.9;    1.3;   -0.8;eor
       5705;20250329;   10;   9.8;   2.7;    9;   0.0;   0;    2.800;   0;   5.8;   7.7;  982.20;    9.8;   63.00;   14.4;    5.5;    2.2;eor
       5705;20250330;   10;  16.2;   5.5;    9;   0.2;   6;    1.900;   0;   7.3;   6.9;  984.80;    7.6;   66.00;   11.3;    1.3;   -0.6;eor
       5705;20250331;   10;   9.6;   3.0;    9;   0.1;   6;    0.200;   0;   7.9;   6.6;  990.60;    7.7;   63.00;    9.8;    5.3;    3.4;eor
       5705;20250401;   10;  13.3;   5.0;    9;   0.0;   6;    4.700;   0;   5.9;   6.4;  992.50;    8.0;   61.00;   13.9;    5.0;    3.8;eor
       5705;20250402;   10;  17.2;   6.9;    9;   0.0;   0;    9.500;   0;   3.8;   7.4;  990.00;   10.7;   59.00;   16.7;    4.2;    1.5;eor
       5705;20250403;   10;  10.0;   4.2;    9;   0.0;   0;   12.300;   0;   1.2;   7.2;  991.20;   13.1;   50.00;   19.9;    6.1;    2.8;eor
       5705;20250404;   10;   8.5;   1.9;    9;   0.0;   0;   12.400;   0;   0.0;   8.0;  987.50;   13.4;   55.00;   21.2;    5.5;    1.2;eor
       5705;20250405;   10;  12.0;   3.2;    9;   0.0;   0;    8.400;   0;   2.6;   7.4;  983.90;   11.7;   54.00;   20.4;    4.9;    3.0;eor
       5705;20250406;   10;  13.9;   5.3;    9;   0.0;   0;   12.300;   0;   0.8;   3.6;  991.70;    4.6;   43.00;    9.4;   -0.1;   -3.4;eor
       5705;20250407;   10;  11.2;   2.8;    9;   0.0;   0;   12.500;   0;   0.0;   4.5;  992.90;    5.7;   51.00;   12.7;   -2.0;   -4.8;eor
       5705;20250408;   10;   8.1;   1.9;    9;   0.0;   0;   12.000;   0;   0.7;   5.4;  993.70;    7.9;   53.00;   15.2;    0.2;   -2.5;eor
       5705;20250409;   10;   8.0;   1.8;    9;   0.0;   0;    8.700;   0;   4.0;   5.8;  990.80;    9.3;   52.00;   16.1;    1.8;   -0.3;eor
       5705;20250410;   10;   6.9;   2.3;    9;   0.0;   0;    7.100;   0;   4.7;   6.9;  993.10;    8.7;   62.00;   14.0;    4.7;    1.7;eor
       5705;20250411;   10;   9.0;   2.6;    9;   0.0;   0;   12.600;   0;   3.1;   7.1;  988.40;   11.6;   56.00;   19.5;    1.7;   -0.5;eor
       5705;20250412;   10;   9.7;   2.3;    9;   0.0;   6;   12.700;   0;   6.0;   7.5;  981.00;   13.9;   51.00;   22.0;    4.0;    0.8;eor
       5705;20250413;   10;  13.4;   4.4;    9;   1.3;   6;    4.000;   0;   7.3;  10.1;  976.50;   14.7;   61.00;   19.7;    9.3;    7.6;eor
       5705;20250414;   10;   8.6;   2.4;    9;   0.2;   6;    6.700;   0;   6.8;  10.7;  977.80;   13.0;   73.00;   19.2;    7.3;    6.1;eor
       5705;20250415;   10;  12.7;   2.8;    9;   0.0;   6;    8.500;   0;   5.4;  11.7;  970.20;   14.8;   71.00;   22.2;    9.3;    6.9;eor
       5705;20250416;   10;  12.6;   3.2;    9;   0.0;   0;    8.200;   0;   6.8;  11.1;  974.60;   15.4;   68.00;   25.2;    8.1;    6.1;eor
       5705;20250417;   10;   9.0;   3.2;    9;   8.7;   6;    0.100;   0;   7.9;  11.0;  975.40;   10.9;   84.00;   14.7;    8.1;    8.1;eor
       5705;20250418;   10;   9.2;   3.5;    9;   0.0;   6;    0.000;   0;   7.7;   9.2;  981.10;    8.1;   85.00;    9.8;    7.0;    6.7;eor
       5705;20250419;   10;   6.5;   2.0;    9;   0.0;   0;    8.900;   0;   5.5;   8.8;  977.80;   11.0;   69.00;   16.5;    6.7;    5.6;eor
       5705;20250420;   10;  16.9;   3.1;    9;   1.4;   6;   10.000;   0;   3.7;  10.0;  975.40;   12.2;   73.00;   22.3;    5.2;    3.4;eor
       5705;20250421;   10;  13.8;   2.1;    9;   3.1;   6;    6.000;   0;   6.1;   9.8;  980.50;   10.3;   81.00;   18.8;    4.1;    3.7;eor
       5705;20250422;   10;   6.2;   1.8;    9;   0.0;   6;    1.900;   0;   7.0;  10.8;  986.20;   11.6;   80.00;   17.4;    6.8;    5.4;eor
       5705;20250423;   10;  13.8;   2.3;    9;   9.8;   6;    9.600;   0;   6.5;  10.8;  983.10;   13.2;   75.00;   21.1;    7.3;    5.0;eor
